TIMESTAMP(ms),Heading_true(rad),Heading_est(rad),dR(m)
5899553,0.93736,1.35261,22
5900553,0.902653,1.32307,22
5901553,0.869489,1.29002,22
5902553,0.833752,1.25877,23
5903553,0.792273,1.22108,23
5904553,0.761182,1.18053,23
5905553,0.743998,1.15463,23
5906553,0.723665,1.1364,23
5907553,0.701618,1.11637,23
5908553,0.67708,1.09455,23
5909553,0.650955,1.06904,23
5910553,0.63374,1.04324,23
5911553,0.634196,1.02772,23
5912553,0.639362,1.03093,22
5913554,0.653843,1.03868,22.022
5914554,0.670312,1.05438,22
5915554,0.700003,1.07188,22
5916554,0.731296,1.1046,22
5917554,0.763073,1.13573,22
5918554,0.797101,1.17095,22
5919554,0.837113,1.20546,23
5920554,0.865876,1.24161,23
5921554,0.894314,1.27133,23
5922554,0.921653,1.29987,23
5923554,0.942736,1.32671,23
5924554,0.957356,1.34514,23
5925554,0.989096,1.36471,23
5926554,1.01276,1.39557,24
5927554,1.03957,1.41887,24
5928554,1.06829,1.44921,24
5929554,1.08981,1.47574,24
5930554,1.10345,1.49696,25
5931554,1.11728,1.51021,25
5932554,1.12848,1.52429,25
5933554,1.14504,1.53581,26
5934554,1.1669,1.55428,26
5935554,1.19143,1.57872,26
5936554,1.20886,1.60369,27
5937554,1.22115,1.61951,27
5938554,1.22116,1.6282,27
5939554,1.22649,1.63037,28
5940554,1.22724,1.63404,28
5941554,1.23123,1.63574,28
5942554,1.23578,1.64335,28
5943554,1.22849,1.64319,28
5944554,1.22981,1.64064,28
5945554,1.24126,1.64025,28
5946554,1.23701,1.64018,28
5947554,1.2338,1.64262,28
5948554,1.23097,1.64235,28
5949554,1.23306,1.64586,28
5950554,1.22633,1.64221,27
5951554,1.22466,1.63978,27
5952554,1.22857,1.6387,27
5953554,1.23195,1.64278,27
5954554,1.2336,1.64626,27
5955554,1.23193,1.6481,27
5956554,1.23025,1.64827,27
5957554,1.22611,1.64637,27
5958554,1.22742,1.6435,27
5959554,1.22823,1.64386,27
5960554,1.22711,1.6441,27
5961554,1.2294,1.64432,27
5962554,1.23127,1.6477,27
5963554,1.23147,1.65027,27
5964554,1.22914,1.65021,27
5965554,1.23102,1.64813,27
5966554,1.22855,1.6505,27
5967554,1.2289,1.64808,27
5968554,1.23029,1.64984,27
5969554,1.23247,1.65161,27
5970554,1.22932,1.65508,27
5971554,1.22721,1.65056,28
5972554,1.22772,1.6488,28
5973554,1.22799,1.64987,28
5974554,1.23045,1.65167,28
5975554,1.23073,1.65516,28
5976554,1.22346,1.65503,28
5977554,1.22318,1.64895,28
5978554,1.22624,1.64958,28
5979554,1.22871,1.65475,28
5980554,1.22904,1.65487,28
5981554,1.22931,1.65642,28
5982554,1.22824,1.65737,28
5983554,1.22604,1.65544,28
5984554,1.22687,1.65434,28
5985554,1.2263,1.65432,28
5986554,1.22891,1.65697,28
5987554,1.22665,1.6587,27
5988554,1.22775,1.65828,27
5989554,1.22399,1.65714,27
5990554,1.2243,1.65363,27
5991554,1.22784,1.65666,26
5992554,1.22778,1.65927,26
5993554,1.23352,1.66065,26
5994554,1.23416,1.66642,25
5995554,1.23177,1.66724,25
5996554,1.22956,1.66606,25
5997554,1.22927,1.66425,25
5998554,1.23145,1.66503,24
5999554,1.2334,1.66622,24
6000554,1.22881,1.66745,24
6001554,1.22968,1.66543,23
6002554,1.22868,1.66753,23
6003554,1.22885,1.66743,23
6004554,1.22986,1.66699,22
6005554,1.22936,1.66713,22
6006555,1.23592,1.67013,22.022
6007555,1.23116,1.67458,22
6008555,1.22545,1.66998,23
6009555,1.22747,1.66497,23
6010555,1.22674,1.66741,23
6011555,1.22373,1.66738,23
6012555,1.22534,1.66515,24
6013555,1.22892,1.67063,24
6014555,1.22724,1.66864,24
6015555,1.22721,1.66971,24
6016555,1.22377,1.67036,24
6017555,1.22511,1.66984,24
6018555,1.22766,1.6687,24
6019555,1.22568,1.66956,24
6020555,1.22503,1.66943,24
6021555,1.22898,1.67126,24
6022555,1.23186,1.67474,24
6023555,1.2304,1.67899,24
6024555,1.22646,1.67537,25
6025555,1.23057,1.67356,25
6026555,1.23474,1.67815,25
6027555,1.23159,1.68174,25
6028555,1.23001,1.67888,25
6029555,1.23043,1.6789,25
6030555,1.23066,1.67979,25
6031555,1.22665,1.67584,25
6032555,1.22602,1.67639,25
6033555,1.22971,1.67675,25
6034555,1.22709,1.68047,25
6035555,1.22523,1.67886,25
6036555,1.22619,1.67718,25
6037555,1.23082,1.67942,25
6038555,1.23047,1.68345,25
6039555,1.2281,1.68263,25
6040555,1.23362,1.68167,25
6041555,1.23348,1.68703,25
6042555,1.23262,1.68738,26
6043555,1.23066,1.68583,26
6044555,1.22552,1.68503,26
6045555,1.2194,1.67815,26
6046555,1.21842,1.67486,26
6047555,1.22181,1.67297,26
6048555,1.22608,1.67982,26
6049555,1.22638,1.68326,27
6050555,1.22459,1.68297,27
6051555,1.22502,1.68157,27
6052555,1.2248,1.68311,27
6053555,1.2208,1.68234,27
6054555,1.22452,1.68029,28
6055555,1.22473,1.68456,28
6056555,1.21942,1.68199,28
6057555,1.21892,1.67785,28
6058555,1.21763,1.67931,28
6059555,1.21513,1.67686,28
6060555,1.21304,1.67549,28
6061555,1.21161,1.67352,28
6062555,1.21058,1.67306,27
6063555,1.20605,1.6721,27
6064555,1.20766,1.66843,26
6065555,1.20467,1.67114,25
6066555,1.20591,1.66918,25
6067555,1.20769,1.67033,24
6068555,1.20578,1.6726,24
6069555,1.20269,1.66973,24
6070555,1.20337,1.66917,25
6071555,1.20527,1.67139,25
6072555,1.21079,1.67128,25
6073555,1.20502,1.67186,26
6074555,1.20582,1.67336,26
6075555,1.21196,1.67469,26
6076555,1.20902,1.68028,27
6077555,1.20889,1.67787,27
6078555,1.20825,1.67438,26
6079555,1.20368,1.67423,26
6080555,1.20134,1.67224,26
6081555,1.19378,1.67062,25
6082555,1.19785,1.66392,25
6083555,1.20343,1.66934,25
6084555,1.20341,1.6753,25
6085555,1.20564,1.67531,25
6086555,1.21005,1.68027,25
6087555,1.20757,1.68273,25
6088555,1.20845,1.68134,25
6089555,1.20408,1.68077,26
6090555,1.21123,1.67739,26
6091555,1.21258,1.68821,26
6092555,1.20325,1.68669,27
6093555,1.20118,1.67708,27
6094555,1.20823,1.68019,27
6095555,1.21358,1.68719,27
6096555,1.20703,1.69044,28
6097555,1.20283,1.68239,28
6098556,1.20798,1.68519,28.028
6099556,1.2019,1.68446,28
6100556,1.20324,1.68054,28
6101556,1.20542,1.68236,28
6102556,1.20914,1.68448,28
6103556,1.20806,1.69012,29
6104556,1.20804,1.68807,29
6105556,1.21606,1.68883,29
6106556,1.21318,1.69118,29
6107556,1.21364,1.69485,29
6108556,1.21592,1.6956,29
6109556,1.20509,1.69486,29
6110556,1.20376,1.68781,29
6111556,1.20388,1.6863,30
6112556,1.20721,1.68776,30
6113556,1.20852,1.69227,30
6114556,1.2028,1.69224,30
6115556,1.20054,1.68505,30
6116556,1.20297,1.68761,30
6117556,1.20821,1.68991,30
6118556,1.21068,1.69504,30
6119556,1.20591,1.69694,30
6120556,1.20616,1.69091,30
6121556,1.20776,1.69392,30
6122556,1.20246,1.69496,30
6123556,1.20547,1.69365,30
6124556,1.20597,1.69284,30
6125556,1.20601,1.69461,30
6126556,1.20897,1.6959,30
6127556,1.20674,1.69891,30
6128556,1.20674,1.69536,30
6129556,1.20377,1.69828,30
6130556,1.20399,1.6986,30
6131556,1.2062,1.69684,30
6132556,1.21347,1.70198,30
6133556,1.20349,1.69978,30
6134556,1.20641,1.69812,30
6135556,1.20594,1.70046,30
6136556,1.19488,1.70093,30
6137556,1.20173,1.69571,30
6138556,1.20707,1.69914,30
6139556,1.2075,1.70272,30
6140556,1.20688,1.70332,30
6141556,1.20442,1.7023,30
6142556,1.21103,1.70163,30
6143556,1.20906,1.70608,30
6144556,1.21013,1.70556,30
6145556,1.20777,1.7059,30
6146556,1.20553,1.70632,30
6147556,1.20453,1.70504,30
6148556,1.20375,1.70464,30
6149556,1.20404,1.70543,30
6150556,1.20473,1.70285,30
6151556,1.20929,1.70671,30
6152556,1.2115,1.71124,30
6153556,1.20911,1.71213,30
6154556,1.20967,1.71177,30
6155556,1.21329,1.71209,30
6156556,1.20754,1.71478,30
6157556,1.20685,1.7092,30
6158556,1.20854,1.71048,30
6159556,1.20788,1.71025,30
6160556,1.21026,1.71265,30
6161556,1.20957,1.71567,30
6162556,1.20539,1.7129,30
6163556,1.20482,1.70788,30
6164556,1.20382,1.71127,30
6165556,1.2049,1.71245,30
6166556,1.21017,1.71333,30
6167556,1.21,1.71651,30
6168556,1.20905,1.71704,30
6169556,1.20801,1.71749,30
6170556,1.20882,1.71762,30
6171556,1.21072,1.72103,30
6172556,1.20892,1.71969,30
6173556,1.20822,1.71997,30
6174556,1.20736,1.71884,30
6175556,1.20596,1.71808,30
6176556,1.20266,1.71709,30
6177556,1.20268,1.7146,30
6178556,1.20352,1.71578,30
6179556,1.20288,1.71845,30
6180556,1.20297,1.7155,30
6181556,1.20544,1.71577,30
6182556,1.20591,1.72225,31
6183556,1.1992,1.71792,31
6184556,1.19848,1.7147,31
6185556,1.20157,1.71658,31
6186556,1.2035,1.71567,31
6187556,1.20157,1.71976,31
6188556,1.19762,1.71768,31
6189556,1.20625,1.71462,31
6190556,1.20231,1.71765,31
6191557,1.20137,1.71821,31.031
6192557,1.20909,1.71994,31
6193557,1.20277,1.72064,31
6194557,1.20401,1.72191,31
6195557,1.20192,1.72275,31
6196557,1.20303,1.71978,31
6197557,1.20149,1.72324,31
6198557,1.20344,1.72316,31
6199557,1.20143,1.72456,31
6200557,1.20178,1.72271,31
6201557,1.19806,1.72535,31
6202557,1.20029,1.725,31
6203557,1.19779,1.725,31
6204557,1.19742,1.72295,31
6205557,1.19956,1.72209,30
6206557,1.20326,1.72572,30
6207557,1.19853,1.72837,30
6208557,1.19974,1.72258,30
6209557,1.1993,1.72869,30
6210557,1.19911,1.72695,29
6211557,1.19841,1.72512,29
6212557,1.20144,1.72974,29
6213557,1.20437,1.73506,29
6214557,1.20337,1.73478,29
6215557,1.20443,1.73345,29
6216557,1.20514,1.73395,28
6217557,1.20489,1.7351,28
6218557,1.20314,1.73516,28
6219557,1.20147,1.73408,28
6220557,1.20306,1.73308,28
6221557,1.2032,1.73681,28
6222557,1.20546,1.73708,28
6223557,1.20433,1.7378,28
6224557,1.20276,1.73718,28
6225557,1.20247,1.73512,28
6226557,1.20261,1.73709,28
6227557,1.20763,1.73784,28
6228557,1.20722,1.7444,28
6229557,1.20429,1.74178,28
6230557,1.20998,1.74202,28
6231557,1.20346,1.74179,28
6232557,1.20622,1.74,28
6233557,1.19962,1.74198,28
6234557,1.20322,1.73888,28
6235557,1.20156,1.73998,28
6236557,1.20299,1.74271,28
6237557,1.20632,1.74334,28
6238557,1.20562,1.7473,28
6239557,1.20111,1.74682,27
6240557,1.19865,1.7412,27
6241557,1.2037,1.74201,27
6242557,1.20143,1.74547,27
6243557,1.20108,1.7423,27
6244557,1.20114,1.74307,27
6245557,1.20382,1.74494,27
6246557,1.20843,1.74942,27
6247557,1.20663,1.75248,27
6248557,1.20397,1.74947,27
6249557,1.20334,1.74876,27
6250557,1.20552,1.7477,27
6251557,1.20661,1.75234,27
6252557,1.20249,1.75271,27
6253557,1.20054,1.74879,27
6254557,1.20288,1.74848,27
6255557,1.20445,1.75075,27
6256557,1.20724,1.75425,27
6257557,1.2085,1.75575,26
6258557,1.20542,1.75794,26
6259557,1.20836,1.75429,26
6260557,1.20514,1.75477,25
6261557,1.20486,1.75437,25
6262557,1.20667,1.75754,25
6263557,1.2104,1.75851,24
6264557,1.21158,1.76249,24
6265557,1.20775,1.76257,24
6266557,1.20956,1.7609,24
6267557,1.20478,1.76159,24
6268557,1.20724,1.75951,24
6269557,1.2072,1.7628,24
6270557,1.19882,1.76001,24
6271557,1.19232,1.74682,25
6272557,1.20209,1.74958,25
6273557,1.20031,1.75886,25
6274557,1.20681,1.75507,25
6275557,1.20947,1.76731,25
6276557,1.22021,1.77251,24
6277557,1.21637,1.77843,24
6278557,1.21424,1.77571,24
6279557,1.20937,1.77332,24
6280557,1.2082,1.76756,24
6281557,1.21241,1.77024,24
6282557,1.21721,1.77188,22
6283557,1.22113,1.77682,19
6284558,1.22744,1.78178,17.017
6285558,1.22498,1.79177,17
6286558,1.22713,1.78795,16
6287558,1.20881,1.79049,16
6288558,1.20409,1.77067,16
6289558,1.20391,1.76969,16
6290558,1.20144,1.7682,17
6291558,1.1929,1.76544,18
6292558,1.18679,1.75597,18
6293558,1.19863,1.75504,19
6294558,1.20683,1.76734,19
6295558,1.20797,1.77388,20
6296558,1.20611,1.77597,20
6297558,1.20488,1.774,21
6298558,1.20397,1.77354,21
6299558,1.2043,1.77342,22
6300558,1.20777,1.77352,22
6301558,1.20737,1.77844,23
6302558,1.19985,1.7752,23
6303558,1.20227,1.7714,23
6304558,1.20593,1.77385,24
6305558,1.20579,1.77961,24
6306558,1.20684,1.77957,24
6307558,1.20681,1.78001,25
6308558,1.20728,1.77987,25
6309558,1.20778,1.78176,25
6310558,1.21241,1.78383,25
6311558,1.21431,1.78829,25
6312558,1.21305,1.78922,26
6313558,1.21594,1.79026,26
6314558,1.21666,1.79293,26
6315558,1.20929,1.79272,26
6316558,1.21101,1.78635,26
6317558,1.2115,1.79079,26
6318558,1.21076,1.78862,26
6319558,1.21569,1.792,26
6320558,1.21658,1.79617,26
6321558,1.21318,1.7955,25
6322558,1.21385,1.79351,25
6323558,1.21458,1.7961,25
6324558,1.21312,1.79655,25
6325558,1.2123,1.79609,25
6326558,1.20921,1.79638,25
6327558,1.20318,1.79061,25
6328558,1.20677,1.78829,25
6329558,1.21492,1.7977,25
6330558,1.22226,1.80178,25
6331558,1.22736,1.81003,25
6332558,1.23064,1.81486,25
6333558,1.24034,1.82006,25
6334558,1.24286,1.82828,25
6335558,1.25657,1.83474,25
6336558,1.26915,1.84791,25
6337558,1.26296,1.859,25
6338558,1.25363,1.8485,25
6339558,1.24832,1.84242,25
6340558,1.25054,1.83745,25
6341558,1.25324,1.84218,24
6342558,1.26286,1.84587,24
6343558,1.27839,1.85526,24
6344558,1.29947,1.87416,24
6345558,1.31856,1.89761,23
6346558,1.34382,1.91441,23
6347558,1.3754,1.944,23
6348558,1.39337,1.97281,23
6349558,1.40997,1.99233,23
6350558,1.42948,2.00798,23
6351558,1.43435,2.02466,23
6352558,1.43276,2.02946,23
6353558,1.44137,2.03372,23
6354558,1.46749,2.04317,23
6355558,1.48134,2.0694,23
6356558,1.48309,2.07847,23
6357558,1.48787,2.08295,23
6358558,1.49145,2.08719,23
6359558,1.49817,2.09566,23
6360558,1.50435,2.09984,23
6361558,1.51122,2.10393,23
6362558,1.52428,2.11495,23
6363558,1.53119,2.12787,23
6364558,1.53301,2.13376,24
6365558,1.53814,2.13683,24
6366558,1.55198,2.14421,24
6367558,1.56057,2.15729,24
6368558,1.56792,2.16643,24
6369558,1.57859,2.1747,24
6370558,1.58506,2.18622,24
6371558,1.58737,2.19213,24
6372558,1.58672,2.19346,25
6373558,1.58658,2.19515,25
6374558,1.59527,2.19768,25
6375558,1.60738,2.20558,25
6376558,1.62175,2.21945,25
6377558,1.63225,2.23321,25
6378559,1.63819,2.24058,25.025
6379559,1.65089,2.25283,25
6380559,1.67403,2.26668,25
6381559,1.685,2.28256,25
6382559,1.70828,2.30119,26
6383559,1.72801,2.32188,26
6384559,1.74594,2.34301,26
6385559,1.76419,2.36082,27
6386559,1.7749,2.37799,26
6387559,1.78139,2.38997,26
6388559,1.79179,2.3967,26
6389559,1.79569,2.40523,25
6390559,1.79577,2.40979,25
6391559,1.79537,2.41005,25
6392559,1.79382,2.41033,24
6393559,1.80276,2.40916,24
6394559,1.82374,2.423,25
6395559,1.85132,2.44567,25
6396559,1.86571,2.47152,26
6397559,1.88766,2.48937,26
6398559,1.90039,2.51024,27
6399559,1.9064,2.51955,27
6400559,1.91621,2.52816,27
6401559,1.9286,2.53967,27
6402559,1.93195,2.55194,27
6403559,1.93238,2.55176,27
6404559,1.92961,2.55377,27
6405559,1.9276,2.55018,28
6406559,1.92538,2.54953,28
6407559,1.92338,2.54603,28
6408559,1.92776,2.54868,28
6409559,1.92282,2.5513,28
6410559,1.92243,2.54531,28
6411559,1.92266,2.54999,28
6412559,1.93176,2.55105,28
6413559,1.93318,2.56195,28
6414559,1.93474,2.56196,28
6415559,1.93417,2.56307,27
6416559,1.9314,2.56075,27
6417559,1.93414,2.56063,27
6418559,1.9347,2.56238,27
6419559,1.9355,2.5649,27
6420559,1.93381,2.56314,27
6421559,1.92869,2.56353,27
6422559,1.92817,2.56035,27
6423559,1.92627,2.55811,27
6424559,1.92436,2.55867,27
6425559,1.92588,2.55755,27
6426559,1.93023,2.55982,27
6427559,1.92802,2.56282,27
6428559,1.92164,2.56111,27
6429559,1.92189,2.55534,28
6430559,1.92462,2.55685,28
6431559,1.92285,2.55861,28
6432559,1.91959,2.55791,28
6433559,1.91628,2.5546,28
6434559,1.91722,2.55375,28
6435559,1.91632,2.55434,28
6436559,1.91718,2.55423,28
6437559,1.91632,2.55567,28
6438559,1.91891,2.55609,27
6439559,1.92042,2.5578,27
6440559,1.92471,2.56144,27
6441559,1.93479,2.56676,26
6442559,1.93543,2.57662,26
6443559,1.93205,2.57409,26
6444559,1.93249,2.57255,25
6445559,1.92345,2.57462,24
6446559,1.92488,2.5723,24
6447559,1.92481,2.57127,23
6448559,1.92684,2.5729,23
6449559,1.93861,2.58081,23
6450559,1.94468,2.58559,23
6451559,1.94174,2.58895,22
6452559,1.94723,2.59098,23
6453559,1.95891,2.59718,22
6454559,1.96762,2.61029,22
6455559,1.9729,2.62176,22
6456559,1.97406,2.624,22
6457559,1.97776,2.62772,22
6458559,1.97762,2.62944,22
6459559,1.97704,2.62765,22
6460559,1.98372,2.63191,22
6461559,1.99021,2.64285,22
6462559,1.97986,2.63964,22
6463559,1.97285,2.63338,22
6464559,1.98438,2.63595,22
6465559,1.98632,2.63783,22
6466559,1.9883,2.64053,22
6467559,1.98129,2.63963,22
6468559,1.98041,2.63731,22
6469559,1.97773,2.63312,23
6470560,1.9784,2.63213,23.023
6471560,1.98298,2.63661,23
6472560,1.98152,2.63618,23
6473560,1.97244,2.63363,23
6474560,1.98349,2.63039,23
6475560,1.98599,2.6428,23
6476560,1.9891,2.64448,22
6477560,1.99488,2.65195,22
6478560,1.98931,2.6521,22
6479560,1.99035,2.64775,22
6480560,1.98307,2.6476,22
6481560,1.9791,2.64032,22
6482560,1.97738,2.63857,21
6483560,1.97698,2.63857,21
6484560,1.98028,2.63907,21
6485560,1.9838,2.64297,20
6486560,1.9839,2.64747,20
6487560,1.98434,2.64617,20
6488560,1.98508,2.64806,20
6489560,1.98331,2.64786,20
6490560,1.98548,2.64788,20
6491560,1.98592,2.65098,20
6492560,1.98477,2.65102,20
6493560,1.9854,2.64974,20
6494560,1.98399,2.65171,20
6495560,1.97876,2.64854,20
6496560,1.98205,2.64629,20
6497560,1.98028,2.6487,20
6498560,1.98076,2.64841,20
6499560,1.98477,2.64826,20
6500560,1.98808,2.65475,21
6501560,1.98353,2.65534,21
6502560,1.97965,2.65224,21
6503560,1.98353,2.65094,21
6504560,1.98668,2.65485,21
6505560,1.98805,2.6577,22
6506560,1.98775,2.65938,22
6507560,1.98381,2.65878,22
6508560,1.98208,2.65652,22
6509560,1.97566,2.65349,22
6510560,1.97742,2.64916,22
6511560,1.97975,2.65318,23
6512560,1.98131,2.65501,23
6513560,1.98656,2.65794,23
6514560,1.98382,2.66195,23
6515560,1.98188,2.65917,23
6516560,1.98467,2.66049,23
6517560,1.98607,2.66316,23
6518560,1.99373,2.66613,24
6519560,1.99472,2.67353,24
6520560,1.99478,2.67345,24
6521560,1.99131,2.67253,24
6522560,1.99537,2.6727,24
6523560,1.99702,2.67562,24
6524560,2.0002,2.67802,24
6525560,1.99909,2.68116,24
6526560,2.00033,2.67908,24
6527560,1.99646,2.67993,24
6528560,1.9938,2.6765,24
6529560,1.99352,2.67568,24
6530560,1.99297,2.67496,25
6531560,1.99155,2.67596,25
6532560,1.99118,2.67398,25
6533560,1.99125,2.676,25
6534560,1.99178,2.67588,25
6535560,1.99058,2.67586,25
6536560,1.99074,2.67615,25
6537560,1.98579,2.67587,26
6538560,1.98092,2.67417,26
6539560,1.98601,2.67333,27
6540560,1.98535,2.67366,27
6541560,1.98707,2.6732,27
6542560,1.98374,2.67483,27
6543560,1.9859,2.67569,26
6544560,1.98758,2.67646,26
6545560,1.99082,2.68041,25
6546560,1.99148,2.68201,25
6547560,1.98564,2.68271,24
6548560,1.98015,2.68055,24
6549560,1.98128,2.67783,24
6550560,1.98431,2.6795,23
6551560,1.9785,2.67707,23
6552560,1.97876,2.67434,22
6553560,1.97338,2.67348,22
6554560,1.98231,2.67632,22
6555560,1.98541,2.68015,22
6556560,1.97927,2.68088,22
6557560,1.97677,2.678,21
6558560,1.98168,2.67694,21
6559560,1.98193,2.67932,21
6560560,1.9813,2.68104,21
6561560,1.98417,2.68378,21
6562560,1.98979,2.68664,21
6563561,1.99197,2.6902,21.021
6564561,1.9923,2.69442,21
6565561,1.99318,2.6953,21
6566561,1.99163,2.69493,20
6567561,1.98973,2.69554,20
6568561,1.98636,2.69312,19
6569561,1.98886,2.69136,18
6570561,1.99432,2.69554,18
6571561,1.99449,2.70024,17
6572561,1.9904,2.69932,17
6573561,1.98924,2.6983,17
6574561,1.99046,2.69789,17
6575561,1.98858,2.69774,16
6576561,1.98715,2.69832,16
6577561,1.98994,2.69685,16
6578561,1.99195,2.70068,16
6579561,1.98805,2.70081,16
6580561,1.98255,2.69606,17
6581561,1.98911,2.69221,17
6582561,2.00199,2.69952,16
6583561,2.00804,2.71253,15
6584561,2.00192,2.72038,14
6585561,1.99344,2.71094,13
6586561,1.98488,2.70454,13
6587561,1.98233,2.69737,13
6588561,1.98465,2.69528,14
6589561,1.99635,2.69964,14
6590561,2.00892,2.71359,14
6591561,2.00615,2.72355,14
6592561,2.00429,2.72253,12
6593561,2.00982,2.71591,10
6594561,2.01548,2.71906,7
6595561,2.01023,2.72545,5
6596561,2.00762,2.72307,3
6597561,2.00287,2.72291,1
6598561,2.00303,2.71916,0
6599561,2.00303,2.71818,0
6600561,2.00303,2.71915,0
6601561,2.00303,2.71978,0
6602561,2.00303,2.72035,0
6603561,2.00303,2.71984,0
6604561,2.00303,2.71996,0
6605561,2.00303,2.71992,0
6606561,2.00303,2.71999,0
6607561,2.00303,2.71991,0
6608561,2.00303,2.71992,0
6609561,2.00303,2.71991,0
6610561,2.00303,2.71995,0
6611561,2.00303,2.71982,0
6612561,2.00303,2.71977,0
6613561,2.00303,2.71977,0
6614561,2.00303,2.71974,0
6615561,2.00303,2.71979,0
6616561,2.00303,2.71976,0
6617561,2.00303,2.71978,0
6618561,2.00303,2.71981,0
6619561,2.00303,2.71987,0
6620561,1.98161,2.72005,1
6621561,2.00546,2.72234,3
6622561,1.98376,2.72562,5
6623561,1.94534,2.70442,8
6624561,1.91201,2.64804,10
6625561,1.932,2.63645,12
6626561,1.93743,2.65308,13
6627561,1.94052,2.65661,14
6628561,1.94132,2.65971,14
6629561,1.93421,2.65805,15
6630561,1.93497,2.65205,16
6631561,1.9334,2.65289,17
6632561,1.93662,2.65265,17
6633561,1.94304,2.65813,17
6634561,1.94864,2.66237,18
6635561,1.95274,2.66875,18
6636561,1.9635,2.67422,18
6637561,1.97567,2.68487,18
6638561,1.98222,2.69724,18
6639561,2.00724,2.70557,17
6640561,2.03525,2.73022,18
6641561,2.05768,2.75738,18
6642561,2.06741,2.77823,18
6643561,2.07957,2.78901,18
6644561,2.08658,2.79718,18
6645561,2.10274,2.80605,18
6646561,2.13076,2.82457,19
6647561,2.14662,2.85217,19
6648561,2.15619,2.86456,19
6649561,2.16131,2.8737,19
6650561,2.17093,2.87801,20
6651561,2.18279,2.89047,20
6652561,2.20108,2.90166,20
6653561,2.22405,2.92203,20
6654561,2.23348,2.94408,21
6655561,2.24488,2.95218,21
6656561,2.25104,2.96327,21
6657562,2.25725,2.9678,21.021
6658562,2.26718,2.97455,21
6659562,2.27496,2.98448,21
6660562,2.28152,2.99195,22
6661562,2.29687,2.99952,22
6662562,2.32318,3.0153,22
6663562,2.34887,3.04216,22
6664562,2.37504,3.07011,22
6665562,2.39893,3.09497,21
6666562,2.41946,3.11909,21
6667562,2.42841,3.13576,20
6668562,2.43024,-3.13735,20
6669562,2.43402,-3.13771,19
6670562,2.43796,-3.13366,19
6671562,2.44329,-3.13044,18
6672562,2.45189,-3.12532,18
6673562,2.45581,-3.11596,17
6674562,2.45188,-3.11191,16
6675562,2.44411,-3.11835,16
6676562,2.41526,-3.12816,15
6677562,2.38214,3.12521,15
6678562,2.35212,3.08856,15
6679562,2.32424,3.05734,15
6680562,2.2946,3.03163,15
6681562,2.27265,3.00481,15
6682562,2.26858,2.98366,14
6683562,2.26879,2.98111,14
6684562,2.23523,2.97758,13
6685562,2.19654,2.94445,12
6686562,2.12339,2.90218,11
6687562,2.03453,2.82979,11
6688562,1.90865,2.73765,11
6689562,1.78728,2.61313,11
6690562,1.70381,2.49532,12
6691562,1.668,2.41755,12
6692562,1.66147,2.38706,12
6693562,1.68459,2.38395,13
6694562,1.72193,2.41206,13
6695562,1.7595,2.44743,13
6696562,1.81725,2.48579,12
6697562,1.89399,2.54616,12
6698562,1.98748,2.62533,12
6699562,2.0865,2.71862,11
6700562,2.18262,2.81523,11
6701562,2.26583,2.90633,11
6702562,2.33727,2.99211,11
6703562,2.38088,3.06159,12
6704562,2.39765,3.10257,13
6705562,2.40195,3.11628,13
6706562,2.40388,3.11874,13
6707562,2.40977,3.122,13
6708562,2.40344,3.12744,13
6709562,2.42307,3.12529,14
6710562,2.45049,-3.13811,14
6711562,2.4548,-3.11242,15
6712562,2.46271,-3.11038,15
6713562,2.47233,-3.1022,16
6714562,2.46611,-3.09505,16
6715562,2.46091,-3.09924,16
6716562,2.46589,-3.10136,17
6717562,2.45828,-3.09902,17
6718562,2.45529,-3.10689,17
6719562,2.46148,-3.10635,18
6720562,2.46741,-3.10344,18
6721562,2.46745,-3.09546,18
6722562,2.47017,-3.09751,17
6723562,2.47248,-3.09551,16
6724562,2.46857,-3.09236,15
6725562,2.45821,-3.09736,14
6726562,2.41784,-3.10641,12
6727562,2.32907,3.13067,11
6728562,2.20592,3.03469,11
6729562,2.04707,2.90796,11
6730562,1.88912,2.75094,11
6731562,1.75496,2.58809,12
6732562,1.67321,2.4662,13
6733562,1.61872,2.38453,13
6734562,1.58675,2.33331,13
6735562,1.55752,2.3034,14
6736562,1.55906,2.27425,14
6737562,1.55876,2.27611,15
6738562,1.55445,2.27067,16
6739562,1.55427,2.26924,16
6740562,1.55569,2.27511,16
6741562,1.54667,2.27227,17
6742562,1.52275,2.26075,17
6743562,1.50339,2.23858,17
6744562,1.49031,2.22187,17
6745562,1.48328,2.21067,18
6746562,1.47747,2.20496,18
6747562,1.47666,2.19915,18
6748562,1.47696,2.20073,18
6749562,1.47256,2.19804,18
6750563,1.47026,2.19621,18.018
6751563,1.46728,2.19586,18
6752563,1.46683,2.19067,18
6753563,1.47141,2.18972,18
6754563,1.47592,2.1943,18
6755563,1.47634,2.19791,18
6756563,1.47496,2.20005,18
6757563,1.47263,2.19796,19
6758563,1.47864,2.19765,19
6759563,1.47861,2.19826,19
6760563,1.47675,2.20173,19
6761563,1.47386,2.19784,19
6762563,1.46647,2.19472,19
6763563,1.46778,2.19203,19
6764563,1.46675,2.19064,18
6765563,1.47196,2.19043,18
6766563,1.48079,2.19867,18
6767563,1.49033,2.20782,17
6768563,1.4663,2.20599,16
